song_id,song_name,artist_name,artist_id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_code
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Quevedo,52iwsT98xCoGgiGntTiR7K,2022-07-06,88,0.621,0.782,2.0,-5.548,1.0,0.044,0.0125,0.033,0.23,0.55,128.033,198938.0,4.0,aa
6gMj2DzKR2PjrrbNSwcGFR,OA,Quevedo,52iwsT98xCoGgiGntTiR7K,2023-10-13,87,0.813,0.866,7.0,-3.239,1.0,0.0851,0.17,0.0,0.0421,0.647,99.994,235200.0,4.0,bb
1Hs1uUl8o2VtDp1DABFq0O,Los del Espacio,Duki,1bAftSH8umNcGZ0uyV7LMg,2023-06-01,86,0.813,0.682,0.0,-3.598,1.0,0.0402,0.107,0.0,0.108,0.634,120.011,338000.0,4.0,cc
0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,Duki,1bAftSH8umNcGZ0uyV7LMg,2022-12-15,79,0.765,0.872,1.0,-5.863,1.0,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,237474.0,4.0,aa
03a359wbiUsjN9h6yzXvmS,She Don't Give a Fo,Duki,1bAftSH8umNcGZ0uyV7LMg,2018-03-12,79,0.854,0.556,1.0,-4.49,1.0,0.14,0.345,0.0,0.165,0.342,119.938,209531.0,4.0,bb
29QkpKsdxiChq3xsmu5VDG,Amor Vuelve - (En Vivo),Grupo 5,0l8RtvcBMjeOqfgRSVo2d6,2023-05-26,63,0.626,0.936,8.0,-5.608,0.0,0.031,0.115,0.0,0.321,0.947,133.0,226878.0,4.0,cc
2yjHvbMtfyoXXJYpsR3rYP,Motor Y Motivo,Grupo 5,0l8RtvcBMjeOqfgRSVo2d6,2005-01-31,65,0.739,0.887,0.0,-5.084,1.0,0.0317,0.167,0.0,0.225,0.873,98.011,196990.0,4.0,aa
3SQRqRJ4xl2FZ8B5eswvvU,El Ritmo de Mi Corazón,Grupo 5,0l8RtvcBMjeOqfgRSVo2d6,2020-08-07,63,0.664,0.878,8.0,-7.021,1.0,0.0359,0.0249,6.53e-06,0.038,0.927,106.508,220324.0,4.0,bb
5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,Mora,0Q8NcsJwoCbZOHHW63su5S,2022-04-01,87,0.757,0.789,5.0,-3.46,0.0,0.0583,0.307,0.0,0.0717,0.464,91.911,202174.0,4.0,cc
0QRHOAeU8JRaVVn3UoZBih,REINA,Mora,0Q8NcsJwoCbZOHHW63su5S,2023-08-28,85,0.724,0.578,10.0,-7.117,1.0,0.0819,0.632,1.06e-06,0.0943,0.757,167.985,211879.0,4.0,aa
4qSEvFGCpde73gqIuq3sho,HIBIKI,Mora,0Q8NcsJwoCbZOHHW63su5S,2023-10-13,85,0.801,0.645,6.0,-5.605,0.0,0.0706,0.604,0.0,0.118,0.528,119.935,208000.0,4.0,bb
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,Maluma,1r4hJ1h58CWwUQe3MxPuau,2023-08-25,91,0.909,0.762,9.0,-3.974,1.0,0.0643,0.434,0.0,0.0856,0.843,101.987,142335.0,3.0,cc
6gMj2DzKR2PjrrbNSwcGFR,OA,Maluma,1r4hJ1h58CWwUQe3MxPuau,2023-10-13,87,0.813,0.866,7.0,-3.239,1.0,0.0851,0.17,0.0,0.0421,0.647,99.994,235200.0,4.0,aa
0XjX9s0XWOKZc8PLuW02wJ,COCO LOCO,Maluma,1r4hJ1h58CWwUQe3MxPuau,2023-08-25,74,0.783,0.868,7.0,-2.961,0.0,0.0591,0.19,0.0,0.165,0.727,109.977,166735.0,4.0,bb
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2023-10-20,95,0.815,0.741,1.0,-6.04,1.0,0.0569,0.0277,0.0183,0.219,0.591,125.031,143327.0,4.0,cc
7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2018-08-17,87,0.687,0.792,5.0,-2.749,1.0,0.0452,0.191,0.0,0.167,0.671,100.011,214290.0,4.0,aa
5KbBVSj6AJZ5662fO8EYFh,El Merengue,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2023-11-03,78,0.777,0.774,8.0,-3.079,0.0,0.0553,0.0895,0.000401,0.0909,0.661,123.982,189669.0,4.0,bb
0PB0O24JqAuNdOAFVJljMS,Coco Chanel,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,2023-03-17,84,0.683,0.764,2.0,-5.995,1.0,0.0441,0.0427,0.0,0.0963,0.137,149.949,160325.0,4.0,cc
4pcafPzLDSqQktqSpxHL3E,THUNDER Y LIGHTNING,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,2023-10-13,81,0.552,0.744,4.0,-2.656,0.0,0.124,0.496,0.0,0.112,0.627,156.027,217133.0,4.0,aa
6FvMc0dfKvSbzFmqfT1GoG,TQMQA,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,2023-12-14,80,,,,,,,,,,,,,,bb
1MB8kTH7VKvAMfL9SHgJmG,VAGABUNDO,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,2023-05-12,86,0.817,0.851,11.0,-3.309,0.0,0.0627,0.0351,0.0,0.232,0.886,127.019,215600.0,4.0,cc
6ylDpki1VpIsc525KC1ojF,Tacones Rojos,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,2022-01-28,78,0.746,0.844,11.0,-3.499,0.0,0.0359,0.062,0.0,0.149,0.934,123.014,189333.0,4.0,aa
655JkvIwu2rDCaD1hPf04g,Pareja Del Año,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,2022-01-28,78,0.715,0.611,4.0,-5.094,0.0,0.0519,0.176,0.0,0.0949,0.776,79.971,195333.0,4.0,bb
671fHUAB2n0MocazS1bMB8,Por Dentro,Rels B,2IMZYfNi21MGqxopj9fWx8,2023-11-23,86,0.833,0.754,1.0,-5.215,0.0,0.288,0.0813,0.0,0.161,0.652,107.024,166046.0,4.0,cc
3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,Rels B,2IMZYfNi21MGqxopj9fWx8,2022-08-04,84,0.627,0.429,1.0,-8.255,1.0,0.234,0.238,0.0,0.122,0.565,126.426,112572.0,5.0,aa
7MmrcXVA7A5zZ2CbDuGHNa,A Mí,Rels B,2IMZYfNi21MGqxopj9fWx8,2019-02-21,84,0.846,0.548,1.0,-6.397,1.0,0.256,0.241,0.0713,0.0419,0.516,94.925,209680.0,4.0,bb
6irysuQyZWd7Bjj7ePiOs2,Holanda,Jhayco,6nVcHLIgY5pE2YCl8ubca1,2023-07-28,87,0.831,0.759,1.0,-3.627,0.0,0.0502,0.277,0.0,0.125,0.244,107.961,231693.0,4.0,cc
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,Jhayco,6nVcHLIgY5pE2YCl8ubca1,2020-11-27,79,0.731,0.573,4.0,-10.059,0.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090.0,4.0,aa
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,Jhayco,6nVcHLIgY5pE2YCl8ubca1,2019-05-24,84,0.804,0.787,10.0,-3.824,0.0,0.0746,0.14,0.0,0.0927,0.562,91.974,309120.0,4.0,bb
1Hs1uUl8o2VtDp1DABFq0O,Los del Espacio,Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,2023-06-01,86,0.813,0.682,0.0,-3.598,1.0,0.0402,0.107,0.0,0.108,0.634,120.011,338000.0,4.0,cc
3oNnzH6hmqIGIhJ1NcHlrh,CORAZÓN VACÍO,Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,2023-06-22,83,0.681,0.792,1.0,-4.795,1.0,0.0587,0.334,2.05e-06,0.295,0.4,98.09,160536.0,4.0,aa
1zgTTXWby9R40Gj9rHgH8e,El Amor de Mi Vida,Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,2023-08-17,83,,,,,,,,,,,,,,bb
3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,2023-04-28,86,0.668,0.758,5.0,-5.176,0.0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,165671.0,3.0,cc
3NqBxTOMCJ3zW9CIP51td4,Jugaste y Sufrí,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,2020-12-18,79,0.39,0.499,7.0,-7.778,1.0,0.0381,0.632,0.000497,0.115,0.34,200.156,275194.0,1.0,aa
6X5WZbJzXtk6aO03HlxuZ9,Así Lo Quiso Dios,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,2023-04-28,78,0.698,0.664,8.0,-4.027,0.0,0.0406,0.302,0.0,0.268,0.747,144.981,205300.0,3.0,bb
7MVIfkyzuUmQ716j8U7yGR,Rara Vez,Taiu,5szJHKg5xeUlQ9pTqzdpic,2023-02-08,87,0.838,0.708,5.0,-4.668,0.0,0.166,0.176,0.0,0.343,0.96,119.984,128677.0,4.0,cc
0TUW9faHNaBmi89wsYGp9y,Mamichula - con Nicki Nicole,Taiu,5szJHKg5xeUlQ9pTqzdpic,2020-07-23,81,0.696,0.678,4.0,-5.893,0.0,0.0735,0.582,2.22e-06,0.134,0.346,91.985,219202.0,4.0,aa
0et5kHSyE7vNPbysINU6vy,Imposible,Taiu,5szJHKg5xeUlQ9pTqzdpic,2023-09-01,50,0.731,0.632,3.0,-4.59,0.0,0.256,0.183,0.0,0.15,0.637,87.003,169653.0,4.0,bb
32hCeeK3ayPux4UauNPsgA,ALV,Arcángel,4SsVbpTthjScTS7U2hmr1X,2023-11-17,85,0.777,0.65,11.0,-4.156,0.0,0.213,0.128,0.0,0.116,0.401,93.051,160040.0,4.0,cc
2mnXxnrX5vCGolNkaFvVeM,La Jumpa,Arcángel,4SsVbpTthjScTS7U2hmr1X,2022-12-01,80,0.887,0.234,9.0,-14.52,1.0,0.178,0.111,0.67,0.13,0.197,140.02,196800.0,4.0,aa
6NSMQFKgjpQb0KkjMDYIK0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcángel,4SsVbpTthjScTS7U2hmr1X,2016-09-30,80,0.815,0.514,6.0,-9.446,0.0,0.361,0.54,0.0,0.611,0.623,120.054,264000.0,4.0,bb
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,2023-08-25,91,0.616,0.834,9.0,-3.069,1.0,0.0664,0.06,0.0,0.338,0.746,151.701,165848.0,4.0,cc
2yzshFeBIwH8tWIqHEFLeD,un x100to,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,2023-08-25,87,0.571,0.72,9.0,-4.089,1.0,0.0458,0.213,0.0,0.271,0.542,83.827,194563.0,4.0,aa
5HR7yfhSCeoOHRQN05XnZQ,QUE VUELVAS,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,2023-08-25,85,0.497,0.644,10.0,-4.309,1.0,0.0443,0.188,0.0,0.114,0.779,162.542,169419.0,4.0,bb
77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,2019-05-23,79,0.566,0.531,6.0,-6.635,1.0,0.0716,0.192,0.0,0.179,0.367,118.96,227518.0,4.0,cc
5jW3rF4URMdK7tO2xjS5EI,Tal Vez,Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,2019-05-23,79,0.855,0.649,8.0,-2.443,1.0,0.151,0.25,0.0,0.0801,0.741,161.986,263899.0,4.0,aa
132ALUzVLmqYB4UsBj5qD6,Adan y Eva,Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,2019-05-23,77,0.767,0.709,1.0,-4.47,1.0,0.336,0.323,0.0,0.0745,0.72,171.993,256972.0,4.0,bb
6Es8Sk3xe1HiJ2MXCfHHwR,La_Original.mp3,TINI,7vXDAI8JwjW531ouMGbfcp,2023-11-03,84,0.833,0.809,5.0,-2.751,0.0,0.0381,0.0836,0.0,0.112,0.905,128.055,140625.0,4.0,cc
04ndZkbKGthTgYSv3xS7en,Cupido,TINI,7vXDAI8JwjW531ouMGbfcp,2023-02-16,78,0.913,0.584,9.0,-5.263,1.0,0.223,0.521,5.36e-05,0.307,0.627,119.873,174370.0,4.0,aa
40vzZFWG1h60TdZPuxuX3Y,Por el Resto de Tu Vida,TINI,7vXDAI8JwjW531ouMGbfcp,2023-01-27,80,,,,,,,,,,,,,,bb
1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,Young Miko,3qsKSpcV3ncke3hw52JSMB,2023-12-01,85,0.858,0.665,11.0,-4.772,1.0,0.152,0.126,0.0,0.119,0.659,100.09,195587.0,4.0,cc
6VciS3dRMpZhJiDxT8ArFi,"Young Miko: Bzrp Music Sessions, Vol. 58",Young Miko,3qsKSpcV3ncke3hw52JSMB,2024-01-10,90,,,,,,,,,,,,,,aa
3nNmRE0DxHC6ZaKkrpUumS,FINA,Young Miko,3qsKSpcV3ncke3hw52JSMB,2023-10-13,88,0.847,0.724,1.0,-5.41,1.0,0.298,0.0869,1.11e-06,0.118,0.396,94.601,216328.0,4.0,bb
3tiJUOfAEqIrLFRQgGgdoY,Un Finde | CROSSOVER #2,Big One,2OhUNb01gLwygOizYvTm0e,2023-04-04,86,0.499,0.519,11.0,-8.199,1.0,0.0595,0.109,0.0,0.276,0.848,192.147,163788.0,4.0,cc
1Hs1uUl8o2VtDp1DABFq0O,Los del Espacio,Big One,2OhUNb01gLwygOizYvTm0e,2023-06-01,86,0.813,0.682,0.0,-3.598,1.0,0.0402,0.107,0.0,0.108,0.634,120.011,338000.0,4.0,aa
6Z28dALKtAgZ7AZRfjMQjY,Mentiras | CROSSOVER #3,Big One,2OhUNb01gLwygOizYvTm0e,2023-07-25,81,0.736,0.512,11.0,-10.957,1.0,0.0771,0.00705,0.0,0.197,0.802,149.987,167600.0,4.0,bb
2OXYYCVlDZfiVtktj00ul5,Serpiente,Armonia 10,2MLibj8EtYKluK594J3D9Y,2008-05-28,63,0.758,0.765,2.0,-7.198,1.0,0.0324,0.146,9.18e-06,0.0851,0.976,134.996,121340.0,4.0,cc
5PV7NrmlRjK6aSRBZ0jMkQ,Dios Mio Has Que Me Enamore,Armonia 10,2MLibj8EtYKluK594J3D9Y,2001-11-01,61,0.611,0.78,11.0,-4.762,0.0,0.0291,0.0973,0.000461,0.056,0.889,139.353,189227.0,4.0,aa
2Kd77oLlsoQawZSf9p8FGz,Siempre Pierdo En El Amor,Armonia 10,2MLibj8EtYKluK594J3D9Y,1996-01-01,60,0.728,0.74,5.0,-6.461,1.0,0.0311,0.19,0.00115,0.369,0.909,102.934,193560.0,4.0,bb
6BnqTZLQNh3bLSuGOHqLoa,Tu Amor Fue una Mentira,Agua Marina,5ZAR5Usb11xw4KENbEE8uZ,1997-01-01,64,0.761,0.517,9.0,-11.678,1.0,0.0335,0.346,0.00385,0.0948,0.926,101.996,216867.0,4.0,cc
1fVoqge1eN65jXbw9SfsXc,Así Es el Amor,Agua Marina,5ZAR5Usb11xw4KENbEE8uZ,2001-01-01,59,,,,,,,,,,,,,,aa
5JVXtZWMJctzAscZASJpa7,Basta Ya Mi Amor,Agua Marina,5ZAR5Usb11xw4KENbEE8uZ,1996-10-01,59,0.701,0.531,7.0,-9.489,1.0,0.0427,0.611,0.0957,0.0702,0.851,105.984,210827.0,4.0,bb
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,Sech,77ziqFxp5gaInVrF2lj4ht,2021-07-08,79,0.659,0.688,6.0,-4.649,1.0,0.0673,0.207,0.0,0.113,0.632,153.979,273474.0,4.0,cc
38RIEav39FGi86jppxO0du,Ignorantes,Sech,77ziqFxp5gaInVrF2lj4ht,2020-02-29,73,0.85,0.536,1.0,-5.161,1.0,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,210607.0,4.0,aa
34ZngZgo8xicbt1EE8Ob8Z,Porno,Sech,77ziqFxp5gaInVrF2lj4ht,2019-10-11,75,0.535,0.71,1.0,-2.978,0.0,0.324,0.428,0.0,0.141,0.523,92.009,212653.0,4.0,bb
6DXLO8LndZMVOHM0wNbpzg,Danza Kuduro,Don Omar,33ScadVnbm2X8kkUqOkC6Z,2010-01-01,78,0.699,0.917,0.0,-4.897,1.0,0.115,0.078,0.0,0.065,0.889,130.04,198787.0,4.0,cc
69Ej1xrGjOcHvIMtMKxK0G,Dile,Don Omar,33ScadVnbm2X8kkUqOkC6Z,2003-01-01,85,0.817,0.714,4.0,-7.501,0.0,0.141,0.184,0.000132,0.042,0.714,94.001,204600.0,4.0,aa
48NXpYRuvv9izul4oXhqS9,Salió El Sol,Don Omar,33ScadVnbm2X8kkUqOkC6Z,2006-01-01,81,0.887,0.701,4.0,-5.892,0.0,0.0873,0.106,0.00948,0.0466,0.965,110.002,315293.0,4.0,bb
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Chencho Corleone,37230BxxYs9ksS7OkZw3IU,2022-05-06,89,0.911,0.712,1.0,-5.105,0.0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567.0,4.0,cc
3LzAFrnO7CxaeBgtQhHsAP,Corazón Roto pt. 3,Chencho Corleone,37230BxxYs9ksS7OkZw3IU,2023-09-08,84,0.841,0.741,1.0,-4.89,0.0,0.048,0.363,2.37e-06,0.0987,0.849,92.988,348400.0,4.0,aa
6mmPpaltUZK7xjNlBPQQ0p,Desesperados,Chencho Corleone,37230BxxYs9ksS7OkZw3IU,2021-12-10,81,,,,,,,,,,,,,,bb
4tYgQrGwhpvjfq4ryajgUo,El Correcto,Reik,0vR2qb8m9WHeZ5ByCbimq2,2023-10-20,81,0.805,0.691,7.0,-5.175,1.0,0.215,0.095,1.17e-05,0.234,0.455,96.016,168125.0,4.0,cc
2GSr8anleCXKLNjjjijoMZ,Yo Quisiera,Reik,0vR2qb8m9WHeZ5ByCbimq2,2005-03-02,78,0.682,0.658,2.0,-5.251,1.0,0.0432,0.0823,0.0,0.0851,0.784,77.978,217987.0,4.0,aa
0lPXFrKyl8HkdQ2E6NmNja,Ya Me Enteré,Reik,0vR2qb8m9WHeZ5ByCbimq2,2016-06-17,78,0.619,0.452,9.0,-5.449,1.0,0.028,0.502,0.0,0.122,0.174,131.981,204173.0,4.0,bb
1Hs1uUl8o2VtDp1DABFq0O,Los del Espacio,Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,2023-06-01,86,0.813,0.682,0.0,-3.598,1.0,0.0402,0.107,0.0,0.108,0.634,120.011,338000.0,4.0,cc
1kqH58eGh2ZTOHwqBIB2tM,Una Foto Remix (feat. Emilia),Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,2024-01-05,85,,,,,,,,,,,,,,aa
6VAS7m73rDopQe7BdrFMpD,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,2021-12-29,78,0.657,0.821,8.0,-3.06,0.0,0.32,0.459,0.0,0.103,0.752,96.561,160000.0,4.0,bb
6ifUES3keWjwXgae8pXI3o,Me Rehúso,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj,2019-03-22,83,0.744,0.804,1.0,-6.327,1.0,0.0677,0.0231,0.0,0.0494,0.426,104.823,205715.0,4.0,cc
3HgvO4B5LLmdPOT2d8cSZd,Mónaco,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj,2021-05-28,81,0.699,0.654,11.0,-6.264,1.0,0.0383,0.054,7.08e-06,0.095,0.319,100.037,192313.0,4.0,aa
1UdzJEpgJxtuXAlCOvD4S0,Fuera del mercado,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj,2022-02-17,81,0.453,0.673,8.0,-5.649,1.0,0.144,0.32,0.0,0.131,0.266,92.06,159849.0,4.0,bb
4FAKtPVycI4DxoOHC01YqD,Yandel 150,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,2023-01-13,84,0.783,0.729,6.0,-3.549,0.0,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148.0,4.0,cc
4PxuQB2bwMFyP6qjHDBsmb,CORLEONE,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,2023-12-22,70,0.787,0.558,6.0,-5.543,0.0,0.048,0.244,0.0,0.098,0.561,100.003,201600.0,4.0,aa
28BSTgZH1ckI8Xfy8LXaRz,Yankee 150,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,2023-06-16,77,0.72,0.821,6.0,-2.488,0.0,0.0681,0.0953,0.000167,0.0929,0.628,167.998,242667.0,4.0,bb
6OzUIp8KjuwxJnCWkXp1uL,Besos Moja2,Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,2022-12-01,80,0.736,0.727,5.0,-4.642,0.0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,229065.0,4.0,cc
4kAtRwNRLMKuoCbxMSxUGI,Noche De Sexo,Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,2005-01-01,77,0.686,0.722,2.0,-5.4,1.0,0.256,0.108,0.0,0.494,0.515,94.006,205707.0,4.0,aa
6ksWMnPcHNyNoNf3y1BQCO,Noche De Entierro,Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,2006-09-25,76,0.868,0.764,4.0,-6.574,0.0,0.167,0.119,0.00143,0.0918,0.397,96.994,263293.0,4.0,bb
1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,4bw2Am3p9ji3mYsXNXtQcd,2018-05-11,84,0.681,0.788,1.0,-4.323,1.0,0.0785,0.0482,0.0,0.0753,0.839,170.019,220117.0,4.0,cc
059bcIhyc2SBwm6sw2AZzd,Te Vi,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,2018-12-14,81,0.877,0.777,1.0,-4.246,1.0,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848.0,4.0,aa
3lR4O0vtkhCAvVEUEWUL0S,Pa' Olvidarme De Ella,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,2021-03-18,78,0.728,0.542,0.0,-5.195,1.0,0.0514,0.259,0.0,0.136,0.637,90.016,227234.0,3.0,bb
1uKjQoh8JZj9ryuYRhpd7E,Ahora Te Puedes Marchar,Luis Miguel,2nszmSgqreHSdJA3zWPyrW,1987-07-15,82,0.78,0.877,6.0,-3.683,0.0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,191973.0,4.0,cc
6F9yAYUaNbUhdlQyt5uZ3b,La Incondicional,Luis Miguel,2nszmSgqreHSdJA3zWPyrW,1988-11-25,80,0.374,0.727,10.0,-4.352,1.0,0.0309,0.237,0.0,0.134,0.283,155.127,257027.0,4.0,aa
1lKI9y1DL6QnYTZguVmACX,La Media Vuelta,Luis Miguel,2nszmSgqreHSdJA3zWPyrW,1994-08-30,80,0.631,0.683,7.0,-8.788,1.0,0.0344,0.291,0.0,0.0994,0.708,97.959,161040.0,4.0,bb
3Zin1vaMx7PjFWIOBTE4FM,Ni Me Debes Ni Te Debo,Camilo,28gNT5KBp7IjEOQoevXf9N,2023-05-19,81,0.494,0.317,6.0,-7.113,1.0,0.0298,0.728,0.0,0.173,0.483,79.535,169896.0,3.0,cc
63Zaf8Rci6eOUPqDQ4fUFx,La Mitad,Camilo,28gNT5KBp7IjEOQoevXf9N,2020-04-17,77,0.724,0.443,7.0,-3.743,1.0,0.0329,0.73,0.0,0.101,0.763,97.194,177791.0,4.0,aa
4nTduFjaTmGysc9WKNuCcs,Vida de Rico,Camilo,28gNT5KBp7IjEOQoevXf9N,2021-03-04,73,,,,,,,,,,,,,,bb
1kqH58eGh2ZTOHwqBIB2tM,Una Foto Remix (feat. Emilia),Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,2024-01-05,85,,,,,,,,,,,,,,cc
3nr6dW6yGOd6UX3KOpkbMZ,X ESO BB,Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,2023-08-10,82,0.8,0.501,0.0,-8.757,1.0,0.0561,0.298,0.0,0.0925,0.619,100.018,192340.0,4.0,aa
6r0TaoZh1Oc1KkuL4rC1kB,DISPARA ***,Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,2023-05-18,79,0.81,0.657,1.0,-2.978,1.0,0.155,0.48,0.0,0.108,0.698,89.972,143936.0,4.0,bb
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,2023-03-03,86,0.492,0.675,6.0,-5.456,1.0,0.0389,0.467,0.0,0.142,0.478,203.759,163855.0,4.0,cc
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,2023-03-03,87,0.656,0.757,3.0,-5.775,0.0,0.0308,0.492,0.0,0.117,0.429,139.971,177388.0,4.0,aa
5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,2023-03-03,84,0.732,0.839,9.0,-5.007,1.0,0.0345,0.265,0.0,0.602,0.629,119.724,157478.0,4.0,bb
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,718COspgdWOnwOFpJHRZHS,2023-03-24,88,0.712,0.603,8.0,-5.52,1.0,0.0262,0.186,0.0,0.115,0.67,97.994,265493.0,4.0,cc
48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,Luke Combs,718COspgdWOnwOFpJHRZHS,2022-06-24,82,0.608,0.745,1.0,-4.13,1.0,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,224427.0,4.0,aa
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,718COspgdWOnwOFpJHRZHS,2018-06-01,83,,,,,,,,,,,,,,bb
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,2023-08-25,93,0.429,0.453,0.0,-7.746,1.0,0.0459,0.554,2e-06,0.102,0.155,77.639,227196.0,4.0,cc
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,2022-04-22,91,0.369,0.192,4.0,-12.151,0.0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013.0,3.0,aa
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,2019-09-30,86,,,,,,,,,,,,,,bb
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,2017-04-07,88,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,4.0,cc
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,2016-07-29,86,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,244960.0,4.0,aa
0OvO2X2Q3i98dc5RcgEN3x,Jungle,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,2023-09-22,83,0.596,0.667,6.0,-5.651,0.0,0.0295,0.0524,0.000109,0.205,0.217,140.002,175500.0,4.0,bb
0TQp3SpfrkWtGCyJJgMbHW,Hot Potato,The Wiggles,2JY5qzEozvTdogkDTkkOMf,1994-03-12,66,0.669,0.737,0.0,-7.974,1.0,0.0975,0.0289,0.0,0.204,0.948,170.925,81067.0,4.0,cc
